tx_count,unique_counterparties,avg_tx_value,median_tx_value,max_tx_value,min_tx_value,std_tx_value,total_volume,in_count,out_count,in_volume,out_volume,in_out_ratio,volume_ratio,avg_in_value,avg_out_value,unique_in_counterparties,unique_out_counterparties,counterparty_concentration,value_entropy,activity_span_days,avg_txs_per_day,large_tx_ratio,round_number_ratio,_inv_id,_role
2,1,5.270700365577962e-19,5.270700365577962e-19,1.0521350479899643e-18,2.00502512562814e-21,7.425540602949564e-19,1.0541400731155924e-18,1,1,1.0521350479899643e-18,2.00502512562814e-21,1.0,1.0521350479899643e-08,1.0521350479899643e-18,2.00502512562814e-21,1,1,1.0,0.9999999997114609,1,2.0,0.0,1.0,5,related
2,1,5.6758472160671635e-18,5.6758472160671635e-18,1.1318804296067693e-17,3.289013606663409e-20,7.980346434426027e-18,1.1351694432134327e-17,1,1,1.1318804296067693e-17,3.289013606663409e-20,1.0,1.1318804296067692e-07,1.1318804296067693e-17,3.289013606663409e-20,1,1,1.0,0.9999999997114609,1,2.0,0.0,1.0,5,related
3,1,1.823439777320493e-17,2.7226596659807398e-17,2.7226596659807398e-17,2.5e-19,1.557494534335976e-17,5.4703193319614794e-17,1,2,2.7226596659807398e-17,2.74765966598074e-17,0.5,2.72265966598074e-07,2.7226596659807398e-17,1.37382983299037e-17,1,1,1.0,0.9182958337659504,1,3.0,0.0,1.0,5,related
2,1,1.4669545885863353e-15,1.4669545885863353e-15,2.932933024114944e-15,9.761530577265766e-19,2.0732065856710507e-15,2.9339091771726706e-15,1,1,2.932933024114944e-15,9.761530577265766e-19,1.0,2.932933024114944e-05,2.932933024114944e-15,9.761530577265766e-19,1,1,1.0,0.9999999997114609,1,2.0,0.0,1.0,5,related
2,1,3.2803228574754837e-16,3.2803228574754837e-16,6.558558522719969e-16,2.0871922309982716e-19,4.636125338443937e-16,6.560645714950967e-16,1,1,2.0871922309982716e-19,6.558558522719969e-16,1.0,2.0871922309982717e-09,2.0871922309982716e-19,6.558558522719969e-16,1,1,1.0,0.9999999997114609,1,2.0,0.0,1.0,5,related
2,1,2.564875009112182e-17,2.564875009112182e-17,5.1279351518500215e-17,1.8148663743427746e-20,3.624714415037773e-17,5.129750018224364e-17,1,1,5.1279351518500215e-17,1.8148663743427746e-20,1.0,5.127935151850021e-07,5.1279351518500215e-17,1.8148663743427746e-20,1,1,1.0,0.9999999997114609,1,2.0,0.0,1.0,5,related
2,1,1.55703594996e-16,1.55703594996e-16,3.11304191e-16,1.02998992e-19,2.2005247318219364e-16,3.11407189992e-16,1,1,3.11304191e-16,1.02998992e-19,1.0,3.11304191e-06,3.11304191e-16,1.02998992e-19,1,1,1.0,0.9999999997114609,1,2.0,0.0,1.0,5,related
2,1,1.532556213e-15,1.532556213e-15,3.064162426e-15,9.5e-19,2.1660182786394953e-15,3.065112426e-15,1,1,3.064162426e-15,9.5e-19,1.0,3.0641624259999996e-05,3.064162426e-15,9.5e-19,1,1,1.0,0.9999999997114609,1,2.0,0.0,1.0,5,related
2,1,1.2924558096580845e-15,1.2924558096580845e-15,2.5840575404738136e-15,8.540788423552003e-19,1.8266006849041676e-15,2.584911619316169e-15,1,1,2.5840575404738136e-15,8.540788423552003e-19,1.0,2.5840575404738136e-05,2.5840575404738136e-15,8.540788423552003e-19,1,1,1.0,0.9999999997114609,1,2.0,0.0,1.0,5,related
2,1,1.2612320238256205e-18,1.2612320238256205e-18,2.517464047651241e-18,5.0000000000000005e-21,1.7765803655815936e-18,2.522464047651241e-18,1,1,2.517464047651241e-18,5.0000000000000005e-21,1.0,2.517464047651241e-08,2.517464047651241e-18,5.0000000000000005e-21,1,1,1.0,0.9999999997114609,1,2.0,0.0,1.0,5,related
2,1,1.4873055264080346e-15,1.4873055264080346e-15,2.973635405391131e-15,9.756474249382657e-19,2.101987873018256e-15,2.974611052816069e-15,1,1,9.756474249382657e-19,2.973635405391131e-15,1.0,9.756474249382657e-09,9.756474249382657e-19,2.973635405391131e-15,1,1,1.0,0.9999999997114609,1,2.0,0.0,1.0,5,related
2,1,5.487605802768746e-18,5.487605802768746e-18,1.0955211605537493e-17,2.0000000000000002e-20,7.732362279985394e-18,1.0975211605537492e-17,1,1,1.0955211605537493e-17,2.0000000000000002e-20,1.0,1.0955211605537492e-07,1.0955211605537493e-17,2.0000000000000002e-20,1,1,1.0,0.9999999997114609,1,2.0,0.0,1.0,5,related
2,1,5.023262140172623e-18,5.023262140172623e-18,1e-17,4.652428034524536e-20,7.038170177743528e-18,1.0046524280345245e-17,1,1,4.652428034524536e-20,1e-17,1.0,4.6524280345245356e-10,4.652428034524536e-20,1e-17,1,1,1.0,0.9999999997114609,1,2.0,0.0,1.0,5,related
2,1,1.0905902087672591e-20,1.0905902087672591e-20,1.9011804175345182e-20,2.8e-21,1.1463476667654964e-20,2.1811804175345182e-20,1,1,1.9011804175345182e-20,2.8e-21,1.0,1.9011804175345182e-10,1.9011804175345182e-20,2.8e-21,1,1,1.0,0.9999999997114609,1,2.0,0.0,1.0,5,related
2,1,5.4746621132015135e-17,5.4746621132015135e-17,1.0945712299999999e-16,3.611926403027771e-20,7.737233374594274e-17,1.0949324226403027e-16,1,1,1.0945712299999999e-16,3.611926403027771e-20,1.0,1.09457123e-06,1.0945712299999999e-16,3.611926403027771e-20,1,1,1.0,0.9999999997114609,1,2.0,0.0,1.0,5,related
2,1,1.4157023338855783e-15,1.4157023338855783e-15,2.8304578525143303e-15,9.468152568263615e-19,2.000766441886963e-15,2.8314046677711565e-15,1,1,2.8304578525143303e-15,9.468152568263615e-19,1.0,2.8304578525143304e-05,2.8304578525143303e-15,9.468152568263615e-19,1,1,1.0,0.9999999997114609,1,2.0,0.0,1.0,5,related
2,1,1.9922820214672005e-16,1.9922820214672005e-16,3.9839063114e-16,6.577315344008547e-20,2.81658208197465e-16,3.984564042934401e-16,1,1,3.9839063114e-16,6.577315344008547e-20,1.0,3.9839063114e-06,3.9839063114e-16,6.577315344008547e-20,1,1,1.0,0.9999999997114609,1,2.0,0.0,1.0,5,related
2,1,5.733769568897239e-17,5.733769568897239e-17,1.14640135e-16,3.525637794478107e-20,8.103788683071643e-17,1.1467539137794477e-16,1,1,3.525637794478107e-20,1.14640135e-16,1.0,3.5256377944781073e-10,3.525637794478107e-20,1.14640135e-16,1,1,1.0,0.9999999997114609,1,2.0,0.0,1.0,5,related
2,1,3.3631642806143933e-15,3.3631642806143933e-15,6.724228561228787e-15,2.1e-18,4.753262689652645e-15,6.7263285612287866e-15,1,1,6.724228561228787e-15,2.1e-18,1.0,6.724228561228787e-05,6.724228561228787e-15,2.1e-18,1,1,1.0,0.9999999997114609,1,2.0,0.0,1.0,5,related
2,1,1.0435169354158104e-20,1.0435169354158104e-20,1.7870338708316208e-20,3e-21,1.0514917339191198e-20,2.087033870831621e-20,1,1,1.7870338708316208e-20,3e-21,1.0,1.7870338708316209e-10,1.7870338708316208e-20,3e-21,1,1,1.0,0.9999999997114609,1,2.0,0.0,1.0,5,related
2,1,3.4726696715995167e-16,3.4726696715995167e-16,6.943089184052933e-16,2.250159146100564e-19,4.907914341635846e-16,6.945339343199033e-16,1,1,6.943089184052933e-16,2.250159146100564e-19,1.0,6.943089184052932e-06,6.943089184052933e-16,2.250159146100564e-19,1,1,1.0,0.9999999997114609,1,2.0,0.0,1.0,5,related
2,1,1.4199191112278188e-15,1.4199191112278188e-15,2.838901247197303e-15,9.369752583345449e-19,2.006743781453188e-15,2.8398382224556376e-15,1,1,9.369752583345449e-19,2.838901247197303e-15,1.0,9.369752583345449e-09,9.369752583345449e-19,2.838901247197303e-15,1,1,1.0,0.9999999997114609,1,2.0,0.0,1.0,5,related
2,1,5.014759178636643e-18,5.014759178636643e-18,1e-17,2.951835727328495e-20,7.050195181268048e-18,1.0029518357273285e-17,1,1,1e-17,2.951835727328495e-20,1.0,1.0000000000000001e-07,1e-17,2.951835727328495e-20,1,1,1.0,0.9999999997114609,1,2.0,0.0,1.0,5,related
4,1,3.0492464472425716e-16,3.049257995e-16,6.09651599e-16,1.9538089702855158e-19,3.5186837816592293e-16,1.2196985788970286e-15,2,2,6.098469798970286e-16,6.09851599e-16,1.0,6.098469798970286e-06,3.049234899485143e-16,3.049257995e-16,1,1,1.0,1.4999999995671913,1,4.0,0.0,1.0,5,related
2,1,4.798445078851614e-16,4.798445078851614e-16,7.09689015770323e-16,2.5e-16,3.2504922028816514e-16,9.596890157703229e-16,1,1,7.09689015770323e-16,2.5e-16,1.0,7.096890157703229e-06,7.09689015770323e-16,2.5e-16,1,1,1.0,0.9999999997114609,1,2.0,0.0,1.0,5,related
4,1,1.2022764559822558e-17,1.2018854e-17,2.4047813e-17,5.537239290235546e-21,1.3873724828292636e-17,4.809105823929023e-17,2,2,2.4033245239290236e-17,2.4057813e-17,1.0,2.4033245239290236e-07,1.2016622619645118e-17,1.20289065e-17,1,1,1.0,1.9999999994229218,1,4.0,0.0,1.0,5,related
2,1,5.016514736610433e-16,5.016514736610433e-16,1.0029799473220866e-15,3.23e-19,7.089855266552504e-16,1.0033029473220866e-15,1,1,1.0029799473220866e-15,3.23e-19,1.0,1.0029799473220866e-05,1.0029799473220866e-15,3.23e-19,1,1,1.0,0.9999999997114609,1,2.0,0.0,1.0,5,related
2,1,2.5352378547980363e-17,2.5352378547980363e-17,5.0686923999999996e-17,1.7833095960731983e-20,3.582845777480378e-17,5.0704757095960725e-17,1,1,5.0686923999999996e-17,1.7833095960731983e-20,1.0,5.0686924e-07,5.0686923999999996e-17,1.7833095960731983e-20,1,1,1.0,0.9999999997114609,1,2.0,0.0,1.0,5,related
2,1,5.569061258121843e-16,5.569061258121843e-16,1.113446430335631e-15,3.6582128873752395e-19,7.870668466643107e-16,1.1138122516243686e-15,1,1,3.6582128873752395e-19,1.113446430335631e-15,1.0,3.6582128873752395e-09,3.6582128873752395e-19,1.113446430335631e-15,1,1,1.0,0.9999999997114609,1,2.0,0.0,1.0,5,related
2,1,1.032710325e-16,1.032710325e-16,1.0635565e-16,1.00186415e-16,4.36230790323339e-18,2.06542065e-16,1,1,1.00186415e-16,1.0635565e-16,1.0,1.0018641499999999e-06,1.00186415e-16,1.0635565e-16,1,1,1.0,0.9999999997114609,1,2.0,0.0,1.0,5,related
6,1,2.1813801068265675e-15,1.3096742427641012e-16,9.376770000000001e-15,4.22110552763819e-21,3.776306109273062e-15,1.3088280640959404e-14,3,3,1.2829599234e-14,2.586814069594047e-16,1.0,0.00012829599234,4.276533078e-15,8.62271356531349e-17,1,1,1.0,2.584962499855539,2,3.0,0.0,1.0,5,related
2,1,2.4461105622091196e-19,2.4461105622091196e-19,4.783042868754121e-19,1.0917825566411825e-20,3.30492136226378e-19,4.892221124418239e-19,1,1,1.0917825566411825e-20,4.783042868754121e-19,1.0,1.0917825566411825e-10,1.0917825566411825e-20,4.783042868754121e-19,1,1,1.0,0.9999999997114609,1,2.0,0.0,1.0,5,related
2,1,5.501152624629006e-18,5.501152624629006e-18,1.1e-17,2.3052492580110388e-21,7.776544535669357e-18,1.1002305249258011e-17,1,1,2.3052492580110388e-21,1.1e-17,1.0,2.3052492580110386e-11,2.3052492580110388e-21,1.1e-17,1,1,1.0,0.9999999997114609,1,2.0,0.0,1.0,5,related
4,1,1.4752849967607951e-16,1.47529489e-16,2.94958978e-16,9.604270431804683e-20,1.702380527018074e-16,5.901139987043181e-16,2,2,2.9505502070431806e-16,2.95058978e-16,1.0,2.9505502070431805e-06,1.4752751035215903e-16,1.47529489e-16,1,1,1.0,1.4999999995671913,1,4.0,0.0,1.0,5,related
2,1,1.2229929e-17,1.2229929e-17,2.4449858e-17,1.0000000000000001e-20,1.728158932303629e-17,2.4459858e-17,1,1,2.4449858e-17,1.0000000000000001e-20,1.0,2.4449858e-07,2.4449858e-17,1.0000000000000001e-20,1,1,1.0,0.9999999997114609,1,2.0,0.0,1.0,5,related
2,1,5.357270574477216e-17,5.357270574477216e-17,1.0710999499999999e-16,3.541648954432881e-20,7.571316055743458e-17,1.0714541148954432e-16,1,1,1.0710999499999999e-16,3.541648954432881e-20,1.0,1.0710999499999998e-06,1.0710999499999999e-16,3.541648954432881e-20,1,1,1.0,0.9999999997114609,1,2.0,0.0,1.0,5,related
2,1,1.580904265e-16,1.580904265e-16,3.16080853e-16,1.0000000000000001e-19,2.2343220388140964e-16,3.16180853e-16,1,1,3.16080853e-16,1.0000000000000001e-19,1.0,3.16080853e-06,3.16080853e-16,1.0000000000000001e-19,1,1,1.0,0.9999999997114609,1,2.0,0.0,1.0,5,related
6,1,1.7340359346489015e-16,1.9896449516703095e-16,3.13224245e-16,8.814385e-18,1.3721780392988079e-16,1.0404215607893409e-15,3,3,5.195917434552789e-16,5.20829817334062e-16,1.0,5.195917434552789e-06,1.731972478184263e-16,1.73609939111354e-16,1,1,1.0,2.584962499855539,1,6.0,0.0,1.0,5,related
2,1,1.201497415e-16,1.201497415e-16,2.4021848299999997e-16,8.1e-20,1.6980284264636925e-16,2.40299483e-16,1,1,2.4021848299999997e-16,8.1e-20,1.0,2.4021848299999994e-06,2.4021848299999997e-16,8.1e-20,1,1,1.0,0.9999999997114609,1,2.0,0.0,1.0,5,related
29,1,4.689779594899339e-16,9.040086966534841e-18,5.752791176941433e-15,9.617336004933334e-21,1.2976495681253274e-15,1.3600360825208086e-14,15,14,8.723860290465608e-15,4.876500534742478e-15,1.0714285714285714,8.723860290465608e-05,5.815906860310405e-16,3.483214667673199e-16,1,1,1.0,3.313360734392766,2,14.5,0.0,1.0,5,related
2,1,5.972104123178934e-16,5.972104123178934e-16,1.1940241982125197e-15,3.966264232669294e-19,8.440221502234132e-16,1.1944208246357867e-15,1,1,1.1940241982125197e-15,3.966264232669294e-19,1.0,1.1940241982125197e-05,1.1940241982125197e-15,3.966264232669294e-19,1,1,1.0,0.9999999997114609,1,2.0,0.0,1.0,5,related
2,1,5.937457369636247e-16,5.937457369636247e-16,1.1871028361455248e-15,3.886377817246219e-19,8.391336569934008e-16,1.1874914739272494e-15,1,1,1.1871028361455248e-15,3.886377817246219e-19,1.0,1.1871028361455247e-05,1.1871028361455248e-15,3.886377817246219e-19,1,1,1.0,0.9999999997114609,1,2.0,0.0,1.0,5,related
2,1,5.1560503826006694e-18,5.1560503826006694e-18,1.0307294e-17,4.8067652013379576e-21,7.284958586813977e-18,1.0312100765201339e-17,1,1,1.0307294e-17,4.8067652013379576e-21,1.0,1.0307294e-07,1.0307294e-17,4.8067652013379576e-21,1,1,1.0,0.9999999997114609,1,2.0,0.0,1.0,5,related
18,14,1.0056698629022678e-15,1e-18,1.0473108378503998e-14,0.0,2.736112773443184e-15,1.810205753224082e-14,13,5,1.6157758875274357e-14,1.9442986569664633e-15,2.6,0.00016157758875274357,1.2429045288672582e-15,3.8885973139329266e-16,12,3,0.5,2.522620308521135,91,0.1978021978021978,0.0,0.9444444444444444,6,attacker
2312,2140,0.00021763570303169928,7.990081069102104e-16,0.5031127721414067,1.3e-35,0.010463365764571336,0.5031737454092887,2312,0,0.5031737454092887,0.0,2312.0,5031737454.092887,0.00021763570303169928,0.0,2140,0,0.018598615916955018,3.3219259361288884,47,49.191489361702125,0.0,0.9978373702422145,6,exchange
3,3,1.6666666666666669e-18,0.0,5e-18,0.0,2.886751345948129e-18,5e-18,1,2,5e-18,0.0,0.5,5.0000000000000004e-08,5e-18,0.0,1,2,1.0,0.9182958337659504,36,0.08333333333333333,0.0,0.3333333333333333,6,related
9,6,5.770867561111111e-16,3.2711323e-17,2.9994e-15,1e-18,1.0124169526226232e-15,5.1937808050000004e-15,1,8,1.0164409999999999e-18,5.192764364e-15,0.125,1.0164409999999998e-08,1.0164409999999999e-18,6.490955455e-16,1,5,0.8888888888888888,3.169925000143887,120,0.075,0.0,1.0,6,suspect
6,4,5.177368801166668e-15,3.0224035349999997e-15,1.75e-14,1.0225686500000001e-16,6.464778479007726e-15,3.1064212807000006e-14,6,0,3.1064212807000006e-14,0.0,6.0,0.00031064212807000005,5.177368801166668e-15,0.0,4,0,1.0,2.584962499855539,978,0.006134969325153374,0.0,1.0,6,suspect
2442,2442,1.0000000000000003e-18,1e-18,1e-18,1e-18,1.9263244000891473e-34,2.4420000000000006e-15,0,2442,0.0,2.4420000000000006e-15,0.0,0.0,0.0,1.0000000000000003e-18,0,2442,0.0020475020475020475,-0.0,1,2442.0,0.0,1.0,6,suspect
2316,2316,1.0000000000000003e-18,1e-18,1e-18,1e-18,1.9263458670666094e-34,2.3160000000000006e-15,0,2316,0.0,2.3160000000000006e-15,0.0,0.0,0.0,1.0000000000000003e-18,0,2316,0.002158894645941278,-0.0,1,2316.0,0.0,1.0,6,suspect
2472,2472,1.0000000000000003e-18,1e-18,1e-18,1e-18,1.926319611552455e-34,2.4720000000000007e-15,0,2472,0.0,2.4720000000000007e-15,0.0,0.0,0.0,1.0000000000000003e-18,0,2472,0.0020226537216828477,-0.0,1,2472.0,0.0,1.0,6,suspect
2,1,8.069379437637179e-15,8.069379437637179e-15,1.0473108378503998e-14,5.665650496770359e-15,3.3993860684425718e-15,1.6138758875274358e-14,0,2,0.0,1.6138758875274358e-14,0.0,0.0,0.0,8.069379437637179e-15,0,1,1.0,0.9999999997114609,1,2.0,0.0,1.0,6,suspect
2426,1050,0.49977752188346647,3.6533134505001074e-17,1201.8509749999998,1.0000000000000001e-36,24.401726803285612,1212.4602680892897,1069,1357,3.3600411397086816e-10,1212.4602680889536,0.7877671333824613,2.7712587605074146e-13,3.14316289963394e-13,0.8934858276263475,499,696,0.35243198680956306,3.3218957225635406,1841,1.3177620858229224,0.00041220115416323167,0.9987633965375103,6,exchange
2456,725,0.0013006831869924475,2.802045151260544e-17,0.5762313196743195,0.0,0.026332289250823256,3.1944779072534515,1076,1380,1.578521746094547,1.6159561611589044,0.7797101449275362,0.9768345107595551,0.0014670276450692817,0.001170982725477467,407,451,0.23982084690553745,3.321925222549945,29,84.6896551724138,0.0,0.9955211726384365,6,exchange
2463,2463,1e-18,1e-18,1e-18,1e-18,0.0,2.4630000000000004e-15,0,2463,0.0,2.4630000000000004e-15,0.0,0.0,0.0,1e-18,0,2463,0.0020300446609825416,-0.0,2,1231.5,0.0,1.0,6,exchange
2353,2353,1.0000000000000003e-18,1e-18,1e-18,1e-18,1.926339324760525e-34,2.3530000000000006e-15,0,2353,0.0,2.3530000000000006e-15,0.0,0.0,0.0,1.0000000000000003e-18,0,2353,0.0021249468763280916,-0.0,1,2353.0,0.0,1.0,6,exchange
2356,2356,1.7485145161290324e-14,1.75e-14,1.75e-14,1e-18,5.097395831338975e-16,4.119500200000001e-11,2,2354,2e-18,4.1195000000000006e-11,0.0008496176720475786,2e-08,1e-18,1.75e-14,2,2354,0.0021222410865874364,-1.4426951601859516e-10,154,15.2987012987013,0.0,1.0,6,exchange
2359,2359,2.0000000000000005e-18,2e-18,2e-18,2e-18,3.852676566381184e-34,4.718000000000001e-15,0,2359,0.0,4.718000000000001e-15,0.0,0.0,0.0,2.0000000000000005e-18,0,2359,0.00211954217888936,-0.0,1,2359.0,0.0,1.0,6,exchange
2465,2464,1.0000000000000003e-18,1e-18,1e-18,1e-18,1.9263207184491627e-34,2.4650000000000004e-15,0,2465,0.0,2.4650000000000004e-15,0.0,0.0,0.0,1.0000000000000003e-18,0,2464,0.002434077079107505,-0.0,1,2465.0,0.0,1.0,6,exchange
2292,2292,2e-18,2e-18,2e-18,2e-18,0.0,4.584e-15,0,2292,0.0,4.584e-15,0.0,0.0,0.0,2e-18,0,2292,0.002181500872600349,-0.0,6,382.0,0.0,1.0,6,exchange
2379,2379,5.000000000000001e-18,5e-18,5e-18,5e-18,7.705339396988166e-34,1.1895000000000003e-14,0,2379,0.0,1.1895000000000003e-14,0.0,0.0,0.0,5.000000000000001e-18,0,2379,0.002101723413198823,-0.0,2,1189.5,0.0,1.0,6,exchange
2378,2378,1e-18,1e-18,1e-18,1e-18,0.0,2.3780000000000004e-15,0,2378,0.0,2.3780000000000004e-15,0.0,0.0,0.0,1e-18,0,2378,0.0021026072329688814,-0.0,1,2378.0,0.0,1.0,6,exchange
2409,2409,1e-18,1e-18,1e-18,1e-18,0.0,2.4090000000000003e-15,0,2409,0.0,2.4090000000000003e-15,0.0,0.0,0.0,1e-18,0,2409,0.0020755500207555004,-0.0,1,2409.0,0.0,1.0,6,exchange
2418,2418,1e-18,1e-18,1e-18,1e-18,0.0,2.4180000000000002e-15,0,2418,0.0,2.4180000000000002e-15,0.0,0.0,0.0,1e-18,0,2418,0.0020678246484698098,-0.0,1,2418.0,0.0,1.0,6,exchange
2266,2265,1e-18,1e-18,1e-18,1e-18,0.0,2.266e-15,0,2266,0.0,2.266e-15,0.0,0.0,0.0,1e-18,0,2265,0.00264783759929391,-0.0,1,2266.0,0.0,1.0,6,exchange
2331,2331,1.0000000000000003e-18,1e-18,1e-18,1e-18,1.926343189739999e-34,2.3310000000000006e-15,0,2331,0.0,2.3310000000000006e-15,0.0,0.0,0.0,1.0000000000000003e-18,0,2331,0.002145002145002145,-0.0,1,2331.0,0.0,1.0,6,exchange
2335,2335,1.0000000000000003e-18,1e-18,1e-18,1e-18,1.9263424815975767e-34,2.3350000000000007e-15,0,2335,0.0,2.3350000000000007e-15,0.0,0.0,0.0,1.0000000000000003e-18,0,2335,0.0021413276231263384,-0.0,1,2335.0,0.0,1.0,6,exchange
2421,2421,5.000000000000001e-18,5e-18,5e-18,5e-18,7.705311290793388e-34,1.2105000000000002e-14,0,2421,0.0,1.2105000000000002e-14,0.0,0.0,0.0,5.000000000000001e-18,0,2421,0.0020652622883106154,-0.0,2,1210.5,0.0,1.0,6,exchange
2419,2369,1.0000000000000003e-18,1e-18,1e-18,1e-18,1.9263281517613636e-34,2.4190000000000005e-15,3,2416,3.0000000000000002e-18,2.4160000000000006e-15,0.0012417218543046358,3.0000000000000004e-08,1e-18,1.0000000000000003e-18,3,2366,0.0045473336089293095,-0.0,84,28.797619047619047,0.0,1.0,6,exchange
13,12,2.1868919460477581e-13,1.5971733800000001e-18,2e-12,1e-18,5.576459118652592e-13,2.8429595298620852e-12,6,7,2.0175039999999997e-12,8.254555298620854e-13,0.8571428571428571,0.020175039999999995,3.362506666666666e-13,1.1792221855172647e-13,6,6,0.46153846153846156,2.0349409130906113,89,0.14606741573033707,0.0,1.0,7,attacker
2430,2430,1.0000000000000003e-18,1e-18,1e-18,1e-18,1.926326348619979e-34,2.4300000000000004e-15,0,2430,0.0,2.4300000000000004e-15,0.0,0.0,0.0,1.0000000000000003e-18,0,2430,0.00205761316872428,-0.0,1,2430.0,0.0,1.0,7,exchange
2409,1119,73.20844064003036,4.5e-18,176359.13341327987,0.0,3593.184818976761,176359.13350183313,1043,1366,176359.1334973048,4.528326188385826e-06,0.7635431918008785,38945766307.56585,169.08833508849935,3.3150264922297408e-09,237,948,0.2934827729348277,3.3218573795841206,684,3.5219298245614037,0.00041511000415110004,0.9954337899543378,7,exchange
2379,2379,1.7499999999999998e-14,1.75e-14,1.75e-14,1.75e-14,3.156107017006353e-30,4.16325e-11,0,2379,0.0,4.16325e-11,0.0,0.0,0.0,1.7499999999999998e-14,0,2379,0.002101723413198823,-0.0,146,16.294520547945204,0.0,1.0,7,exchange
2411,2252,4.147656910635187e-11,5.994e-21,1e-07,0.0,2.0365796261762863e-09,1.0000000811541436e-07,240,2171,1.0000000446783462e-07,3.647579744999999e-15,0.11054813450023031,1000.0000446783462,4.1666668528264424e-10,1.680138067710732e-18,167,2107,0.026959767731231855,3.321636404697168,176,13.698863636363637,0.0,0.9995852343425964,7,exchange
2416,2416,1.0000000000000003e-18,1e-18,1e-18,1e-18,1.9263286463777172e-34,2.4160000000000006e-15,0,2416,0.0,2.4160000000000006e-15,0.0,0.0,0.0,1.0000000000000003e-18,0,2416,0.0020695364238410598,-0.0,1,2416.0,0.0,1.0,7,exchange
2457,2456,1e-18,1e-18,1e-18,1e-18,0.0,2.4570000000000003e-15,0,2457,0.0,2.4570000000000003e-15,0.0,0.0,0.0,1e-18,0,2456,0.002442002442002442,-0.0,1,2457.0,0.0,1.0,7,exchange
2352,2352,1e-18,1e-18,1e-18,1e-18,0.0,2.3520000000000004e-15,0,2352,0.0,2.3520000000000004e-15,0.0,0.0,0.0,1e-18,0,2352,0.0021258503401360546,-0.0,1,2352.0,0.0,1.0,7,exchange
2329,2329,2e-12,2e-12,2e-12,2e-12,0.0,4.658e-09,0,2329,0.0,4.658e-09,0.0,0.0,0.0,2e-12,0,2329,0.0021468441391155,-0.0,496,4.695564516129032,0.0,1.0,7,exchange
1505,37,3.0551299820426386e-15,1.6949000000000001e-18,3e-13,0.0,1.4876046909094645e-14,4.597970622974171e-12,563,942,1.7963158063831504e-12,2.8016548165910207e-12,0.5976645435244161,0.017963158063831502,3.190614220929219e-15,2.9741558562537376e-15,26,21,0.8544850498338871,3.321480380237599,204,7.377450980392157,0.0,0.932890365448505,7,mixer
2458,2458,1.0000000000000003e-18,1e-18,1e-18,1e-18,1.926321831652333e-34,2.4580000000000005e-15,0,2458,0.0,2.4580000000000005e-15,0.0,0.0,0.0,1.0000000000000003e-18,0,2458,0.0020341741253051262,-0.0,1,2458.0,0.0,1.0,7,exchange
2540,2540,1e-18,1e-18,1e-18,1e-18,0.0,2.5400000000000003e-15,0,2540,0.0,2.5400000000000003e-15,0.0,0.0,0.0,1e-18,0,2540,0.001968503937007874,-0.0,1,2540.0,0.0,1.0,7,exchange
2368,2368,1.0000000000000003e-18,1e-18,1e-18,1e-18,1.9263367307355017e-34,2.3680000000000006e-15,0,2368,0.0,2.3680000000000006e-15,0.0,0.0,0.0,1.0000000000000003e-18,0,2368,0.0021114864864864866,-0.0,1,2368.0,0.0,1.0,7,exchange
2414,2414,1e-18,1e-18,1e-18,1e-18,0.0,2.414e-15,0,2414,0.0,2.414e-15,0.0,0.0,0.0,1e-18,0,2414,0.002071251035625518,-0.0,1,2414.0,0.0,1.0,7,exchange
2428,2428,1e-18,1e-18,1e-18,1e-18,0.0,2.4280000000000004e-15,0,2428,0.0,2.4280000000000004e-15,0.0,0.0,0.0,1e-18,0,2428,0.002059308072487644,-0.0,1,2428.0,0.0,1.0,7,exchange
2386,2386,1.0000000000000003e-18,1e-18,1e-18,1e-18,1.926333660971565e-34,2.3860000000000005e-15,0,2386,0.0,2.3860000000000005e-15,0.0,0.0,0.0,1.0000000000000003e-18,0,2386,0.0020955574182732607,-0.0,1,2386.0,0.0,1.0,7,exchange
2442,2442,1.0000000000000003e-18,1e-18,1e-18,1e-18,1.9263244000891473e-34,2.4420000000000006e-15,0,2442,0.0,2.4420000000000006e-15,0.0,0.0,0.0,1.0000000000000003e-18,0,2442,0.0020475020475020475,-0.0,1,2442.0,0.0,1.0,7,exchange
2404,2404,1.0000000000000003e-18,1e-18,1e-18,1e-18,1.9263306371918186e-34,2.4040000000000004e-15,0,2404,0.0,2.4040000000000004e-15,0.0,0.0,0.0,1.0000000000000003e-18,0,2404,0.0020798668885191347,-0.0,1,2404.0,0.0,1.0,7,exchange
2452,2452,1e-18,1e-18,1e-18,1e-18,0.0,2.4520000000000004e-15,0,2452,0.0,2.4520000000000004e-15,0.0,0.0,0.0,1e-18,0,2452,0.0020391517128874386,-0.0,1,2452.0,0.0,1.0,7,exchange
2444,2444,1e-18,1e-18,1e-18,1e-18,0.0,2.4440000000000003e-15,0,2444,0.0,2.4440000000000003e-15,0.0,0.0,0.0,1e-18,0,2444,0.0020458265139116204,-0.0,1,2444.0,0.0,1.0,7,exchange
202,1,2.503550389713177e-13,5.039342192396453e-18,8.932704221275488e-12,3.066e-23,9.479293671177923e-13,5.0571717872206175e-11,202,0,5.0571717872206175e-11,0.0,202.0,0.5057171787220617,2.503550389713177e-13,0.0,1,0,1.0,3.321647981612635,7,28.857142857142858,0.0,1.0,7,related
